comment_id,id_submission,date_submitted,filer_name,city,state,comment_text,char_count
of soft censorship. For this reason, content-based laws are ‘presumptively
unconstitutional.’”90 This presumption is “necessary to ensure that the marketplace of ideas
does not deteriorate into a forum for the subjects of state-favored speech.”91
The Fourth Circuit struck down the Maryland law without deciding “whether strict or
exacting scrutiny should apply . . . because . . . the Act fails even the more forgiving standard
of exacting scrutiny.”92 While “both place high hurdles before the government . . . strict
scrutiny, in practice, is virtually impossible to satisfy, while exacting scrutiny is merely
difficult.”93 The strict scrutiny standard is well-known: the statute “must be narrowly
tailored to promote a compelling government interest. If a less restrictive alternative would
serve the Government’s purpose, the legislature must use that alternative.”94 It is
exceedingly unlikely that the FCC’s proposed rules could satisfy strict scrutiny, given the
array of less restrictive alternatives available, such as spending taxpayer funds to educate
voters about the growing potential for artificial intelligence to produce deceptive political
89 Wash. Post v. McManus, 944 F.3d 506, 513 (4th Cir. 2019).
90 McManus, 944 F.3d at 513 (quoting Reed v. Town of Gilbert, 576 U.S. 155, 163 (2015)).
91 Id.
92 Id. at 520.
93 Id.
94 United States v. Playboy Entertainment Group, Inc., 529 U.S. 803, 813 (2000).
32
ads. Unnecessarily broad regulations “burn the house to roast the pig.”95 Under strict
scrutiny, the FCC would certainly lose—“strict scrutiny leaves few survivors,”—and we do
not further analyze its application here.96
Like campaign finance regulations, disclosure regulations are subject to exacting
scrutiny, which may or may not be slightly less demanding.97 Yet in general, “[t]he
‘government may regulate in the [First Amendment] area only with narrow specificity,’ and
compelled disclosure regimes are no exception.”98 Exacting scrutiny requires “a ‘substantial
relation’ between an ‘important’ government interest and ‘the information required to be
disclosed.’”99 Sometimes, the Supreme Court has discussed exacting scrutiny in a way that
suggests that it may be somewhat less demanding than strict scrutiny: it requires “a fit that
is not necessarily perfect, but reasonable; that represents not necessarily the single best
disposition but one whose scope is in proportion to the interest served, that employs not
necessarily the least restrictive means but a means narrowly tailored to achieve the desired
objective.”100 But some appellate courts have seen no difference between the Supreme
Court’s discussion of exacting and strict scrutiny: discussing the Supreme Court’s decision
regarding false claims about military valors in U.S. v. Alvarez under an “exacting scrutiny”
95 Butler v. Michigan, 352 U.S. 380, 383 (1957).
96 City of Los Angeles v. Alameda Books, Inc., 535 U.S. 425, 455 (2002).
97 McCutcheon v. Fed. Election Comm'n 572 U.S. 185 (2014) (plurality opinion) (citing Buckley v.
Valeo, 424 U.S. 1, 14 (1976)).
98 Ams. for Prosperity Found. v. Bonta 141 S. Ct. 2373, 2384 (2021) (quoting N.A.A.C.P. v. Button, 371
U.S. 415, 433 (1963)).
99 Wash. Post v. McManus, 944 F.3d 506, 520 (4th Cir. 2019) (quoting Buckley v. Valeo, 424 U.S. 1, 64-
66 (1976)).
100 Bonta, 141 S. Ct. at 2384.
33
standard, the Eight Circuit concluded that, “no matter the cloudiness of its usage in prior case
law, the [plurality's application of ‘the most exacting scrutiny’ is interchangeable with strict
scrutiny.”101 Other lower courts have seen little difference: “Both tests ‘assess the fit between
the stated governmental objective and the means selected to achieve that objective.’”102
Thus, which test applies “makes no difference in the end.”103 Among legal scholars:
Confusion remains as to what exactly is exacting scrutiny. Some posit that it is
somewhere between strict and intermediate scrutiny. Others view it as
synonymous with strict scrutiny. Still others view it as a type of strict
scrutiny.104
This uncertainty bodes ill for the FCC’s odds of defending its proposed rules.
C. Is There a Sufficient Government Interest?
Whatever the level of scrutiny, a court will begin its analysis by assessing the
sufficiency of the government’s asserted interest. The NPRM asserts that “the proposed on-
